Date, Close/Last, Volume, Open, High, Low
11/19/2020, $100.21, 613847, $97.92, $100.34, $97.34
11/18/2020, $98.33, 681092, $98.98, $99.95, $97.77
11/17/2020, $99.13, 883039, $97.06, $99.87, $97.06
11/16/2020, $98.52, 697085, $96.59, $99.2321, $95.6
11/13/2020, $97.21, 453302, $94.91, $97.57, $94.45
11/12/2020, $94.68, 516892, $95.38, $96.96, $94.14
11/11/2020, $95.31, 680665, $95, $96.67, $94.59
11/10/2020, $94.24, 764427, $92.69, $94.46, $89.985
11/09/2020, $92.91, 926898, $96.66, $97.28, $92.73
11/06/2020, $94.84, 478113, $94, $95.64, $92.735
11/05/2020, $93.94, 719865, $93.32, $94.69, $93.215
11/04/2020, $92.36, 1004466, $92, $93.28, $89.68
11/03/2020, $92.16, 1104272, $87.63, $92.74, $86.49
11/02/2020, $86.88, 761633, $84.6, $87.18, $84.0214
10/30/2020, $83.88, 1061677, $83.25, $85.28, $82.045
10/29/2020, $85.87, 2007991, $80, $87.55, $79.5
10/28/2020, $82.47, 1636208, $82.26, $87.68, $79.36
10/27/2020, $84.26, 720432, $84.25, $85.99, $83.72
10/26/2020, $83.67, 1262464, $88.08, $88.6, $82.4
10/23/2020, $89.25, 623118, $87.17, $89.38, $86.54
10/22/2020, $86.79, 494855, $86.86, $87.68, $85.865
10/21/2020, $86.98, 375753, $87.17, $88.365, $86.59
10/20/2020, $87.19, 476836, $86.89, $87.98, $86.52
10/19/2020, $86.44, 458933, $88.22, $89.26, $85.88
10/16/2020, $87.62, 776767, $88, $88.88, $87.5
10/15/2020, $87.79, 568836, $84.31, $87.94, $84.01
10/14/2020, $85.78, 539298, $88.57, $88.6, $85.67
10/13/2020, $87.39, 736601, $87.94, $89.45, $87.16
10/12/2020, $87.5, 463283, $86.86, $87.83, $85.91
10/09/2020, $85.94, 455720, $84.51, $86.55, $84.51
10/08/2020, $84.06, 654650, $83.93, $85.21, $83.105
10/07/2020, $83.21, 1032077, $82, $83.36, $81.12
10/06/2020, $81.22, 814595, $82.72, $84.49, $81.03
10/05/2020, $82.72, 800745, $83, $83.72, $82.08
10/02/2020, $82.16, 667049, $81.92, $83.34, $81.17
10/01/2020, $84.13, 851237, $83.66, $84.52, $83.205
09/30/2020, $82.72, 935942, $82.35, $83.41, $81.68
09/29/2020, $82.35, 603827, $83.14, $84.51, $82.3
09/28/2020, $82.9, 542925, $83.34, $83.55, $82.27
09/25/2020, $81.68, 1240653, $80.15, $82.32, $79.51
09/24/2020, $80.28, 1110106, $81.26, $81.755, $79.71
09/23/2020, $81.7, 705568, $85.62, $85.76, $81.44
