Date, Close/Last, Volume, Open, High, Low
11/27/2020, 99.79, 24532, 99.785, 99.79, 99.785
11/25/2020, 99.79, 59257, 99.79, 99.79, 99.785
11/24/2020, 99.79, 100528, 99.79, 99.79, 99.785
11/23/2020, 99.79, 67756, 99.785, 99.79, 99.785
11/20/2020, 99.785, 60282, 99.79, 99.79, 99.785
11/19/2020, 99.785, 66915, 99.785, 99.79, 99.785
11/18/2020, 99.78, 49116, 99.785, 99.785, 99.78
11/17/2020, 99.785, 45957, 99.785, 99.785, 99.78
11/16/2020, 99.785, 49790, 99.78, 99.785, 99.78
11/13/2020, 99.78, 60537, 99.785, 99.785, 99.78
11/12/2020, 99.785, 104466, 99.775, 99.785, 99.775
11/11/2020, 99.74, 231572, 99.76, 99.76, 99.74
11/10/2020, 99.78, 355855, 99.79, 99.785, 99.78
11/09/2020, 99.785, 228339, 99.8, 99.8, 99.78
11/06/2020, 99.8, 93687, 99.795, 99.8, 99.79
11/05/2020, 99.795, 116578, 99.795, 99.8, 99.79
11/04/2020, 99.795, 131346, 99.785, 99.795, 99.79
11/03/2020, 99.785, 65484, 99.79, 99.79, 99.785
11/02/2020, 99.79, 53592, 99.79, 99.795, 99.79
10/30/2020, 98.365, N/A, 98.365, 98.365, 98.365
10/29/2020, 98.4, N/A, 98.4, 98.4, 98.4
10/28/2020, 98.48, N/A, 98.48, 98.48, 98.48
10/27/2020, 98.5, N/A, 98.5, 98.5, 98.5
10/26/2020, 98.47, N/A, 98.47, 98.47, 98.47
10/23/2020, 98.405, N/A, 98.405, 98.405, 98.405
10/22/2020, 98.385, N/A, 98.385, 98.385, 98.385
10/21/2020, 98.44, N/A, 98.44, 98.44, 98.44
10/20/2020, 98.455, N/A, 98.455, 98.455, 98.455
10/19/2020, 98.52, N/A, 98.52, 98.52, 98.52
10/16/2020, 98.55, N/A, 98.55, 98.55, 98.55
10/15/2020, 98.56, N/A, 98.56, 98.56, 98.56
10/14/2020, 98.59, N/A, 98.59, 98.59, 98.59
10/13/2020, 98.585, N/A, 98.585, 98.585, 98.585
10/12/2020, 98.53, N/A, 98.53, 98.53, 98.53
10/09/2020, 98.52, N/A, 98.52, 98.52, 98.52
10/08/2020, 98.53, N/A, 98.53, 98.53, 98.53
10/07/2020, 98.515, N/A, 98.515, 98.515, 98.515
10/05/2020, 98.56, N/A, 98.56, 98.56, 98.56
10/02/2020, 98.64, N/A, 98.64, 98.64, 98.64
10/01/2020, 98.67, N/A, 98.67, 98.67, 98.67
09/30/2020, 98.66, N/A, 98.66, 98.66, 98.66
09/29/2020, 98.695, N/A, 98.695, 98.695, 98.695
09/28/2020, 98.665, N/A, 98.665, 98.665, 98.665
09/24/2020, 99.7525, N/A, 99.7525, 99.7525, 99.7525
09/23/2020, 99.7525, N/A, 99.7525, 99.7525, 99.7525
09/22/2020, 99.7525, N/A, 99.7525, 99.7525, 99.7525
09/21/2020, 99.73, 104650, 99.735, 99.74, 99.725
09/18/2020, 99.735, 171364, 99.735, 99.745, 99.73
09/17/2020, 99.73, 72605, 99.725, 99.735, 99.72
09/16/2020, 99.725, 242311, 99.71, 99.735, 99.71
09/15/2020, 99.715, 145583, 99.705, 99.715, 99.705
09/14/2020, 98.67, 20447, 99.7525, 99.755, 99.75
09/11/2020, 99.755, 183103, 99.7525, 99.755, 99.7525
09/10/2020, 99.7525, 118795, 99.7525, 99.755, 99.7525
09/09/2020, 99.7525, 122069, 99.7575, 99.7575, 99.75
09/08/2020, 99.755, 245924, 99.76, 99.765, 99.7525
09/04/2020, 99.76, 166170, 99.7625, 99.765, 99.7575
09/03/2020, 99.765, 111352, 99.765, 99.7675, 99.7625
09/02/2020, 99.7625, 108072, 99.765, 99.7675, 99.7625
09/01/2020, 99.765, 196536, 99.765, 99.7725, 99.7625
08/31/2020, 99.7675, 89523, 99.77, 99.7725, 99.765
08/28/2020, 99.77, 156497, 99.76, 99.77, 99.7575
08/27/2020, 99.7575, 355991, 99.7675, 99.775, 99.7525
08/26/2020, 99.77, 170370, 99.77, 99.7725, 99.7625
08/25/2020, 99.7725, 138464, 99.775, 99.7775, 99.765
08/24/2020, 99.775, 95789, 99.7725, 99.78, 99.7675
08/21/2020, 99.7725, 76060, 99.7725, 99.7775, 99.77
08/20/2020, 99.775, 114577, 99.7775, 99.78, 99.77
08/19/2020, 99.78, 154707, 99.7725, 99.78, 99.7675
08/18/2020, 99.77, 158012, 99.7675, 99.775, 99.765
08/17/2020, 99.7675, 151923, 99.76, 99.77, 99.755
08/14/2020, 99.755, 179534, 99.75, 99.765, 99.745
08/13/2020, 99.75, 140133, 99.755, 99.76, 99.745
08/12/2020, 99.76, 167457, 99.76, 99.765, 99.75
08/11/2020, 99.755, 212764, 99.77, 99.77, 99.755
08/10/2020, 99.765, 126669, 99.78, 99.78, 99.765
08/07/2020, 99.78, 75863, 99.78, 99.785, 99.775
08/06/2020, 99.78, 68862, 99.79, 99.795, 99.78
08/05/2020, 99.79, 85280, 99.785, 99.795, 99.785
08/04/2020, 99.785, 96021, 99.78, 99.79, 99.78
08/03/2020, 99.78, 73830, 99.785, 99.79, 99.775
07/31/2020, 99.78, 100765, 99.775, 99.785, 99.775
07/30/2020, 99.78, 176592, 99.765, 99.78, 99.765
07/29/2020, 99.765, 104847, 99.76, 99.77, 99.755
07/28/2020, 99.755, 79786, 99.76, 99.765, 99.755
07/27/2020, 99.76, 115871, 99.765, 99.77, 99.76
07/24/2020, 99.76, 45235, 99.765, 99.765, 99.76
07/23/2020, 99.76, 117419, 99.745, 99.765, 99.745
07/22/2020, 99.745, 63663, 99.75, 99.75, 99.745
07/21/2020, 99.75, 94395, 99.745, 99.75, 99.74
07/20/2020, 99.745, 53331, 99.74, 99.745, 99.735
07/17/2020, 99.735, 79724, 99.745, 99.745, 99.735
07/16/2020, 99.74, 51955, 99.735, 99.745, 99.735
07/15/2020, 99.74, 86592, 99.735, 99.745, 99.735
07/14/2020, 99.745, 117791, 99.745, 99.745, 99.74
07/13/2020, 99.74, 182894, 99.745, 99.755, 99.735
07/10/2020, 99.745, 184436, 99.745, 99.755, 99.74
07/09/2020, 99.74, 143428, 99.735, 99.745, 99.735
07/08/2020, 99.74, 131815, 99.745, 99.745, 99.73
07/07/2020, 99.745, 123612, 99.74, 99.75, 99.735
07/06/2020, 99.735, 115223, 99.735, 99.74, 99.73
07/02/2020, 99.73, 145018, 99.73, 99.735, 99.715
07/01/2020, 99.735, 125628, 99.735, 99.74, 99.725
06/30/2020, 99.74, 90055, 99.735, 99.74, 99.735
06/29/2020, 99.735, 112725, 99.73, 99.735, 99.725
06/26/2020, 99.73, 134093, 99.715, 99.73, 99.715
06/25/2020, 99.715, 89188, 99.72, 99.72, 99.71
06/24/2020, 99.715, 80420, 99.715, 99.72, 99.71
06/23/2020, 99.715, 81865, 99.71, 99.715, 99.705
06/22/2020, 99.71, 98664, 99.71, 99.715, 99.7
06/19/2020, 99.71, 75073, 99.705, 99.71, 99.7
06/18/2020, 99.705, 128558, 99.705, 99.715, 99.7
06/17/2020, 99.7, 142748, 99.695, 99.705, 99.69
06/16/2020, 99.69, 170086, 99.695, 99.7, 99.685
06/15/2020, 99.7, 195807, 99.695, 99.71, 99.69
06/12/2020, 99.695, 243146, 99.67, 99.7, 99.67
06/11/2020, 99.71, 270715, 99.705, 99.71, 99.665
06/10/2020, 99.68, 192339, 99.675, 99.685, 99.6725
06/09/2020, 99.6725, 212920, 99.6725, 99.6825, 99.665
06/08/2020, 99.6775, 185464, 99.69, 99.6925, 99.6725
06/05/2020, 99.6875, 188281, 99.69, 99.695, 99.6825
06/04/2020, 99.69, 159941, 99.69, 99.6975, 99.6875
06/03/2020, 99.69, 180128, 99.7025, 99.7025, 99.685
06/02/2020, 99.7025, 89853, 99.7025, 99.705, 99.6975
06/01/2020, 99.7025, 96314, 99.6975, 99.71, 99.6975
05/29/2020, 99.7, 128437, 99.695, 99.705, 99.69
05/28/2020, 99.6975, 145699, 99.685, 99.6975, 99.68
05/27/2020, 99.695, 137596, 99.685, 99.705, 99.68
05/26/2020, 99.675, 213338, 99.6775, 99.68, 99.665
05/22/2020, 99.6825, 188866, 99.705, 99.705, 99.6775
05/21/2020, 99.6975, 158393, 99.7125, 99.7125, 99.6925
05/20/2020, 99.71, 280478, 99.6925, 99.715, 99.6825
05/19/2020, 99.6925, 198088, 99.675, 99.695, 99.665
05/18/2020, 99.67, 272551, 99.685, 99.7, 99.665
05/15/2020, 99.675, 220694, 99.675, 99.685, 99.665
05/14/2020, 99.67, 259167, 99.66, 99.675, 99.64
05/13/2020, 99.66, 264517, 99.64, 99.67, 99.625
05/12/2020, 99.64, 206944, 99.655, 99.665, 99.635
05/11/2020, 99.655, 128260, 99.67, 99.68, 99.655
05/08/2020, 99.67, 261899, 99.665, 99.695, 99.665
05/07/2020, 99.67, 215188, 99.645, 99.675, 99.645
05/06/2020, 99.645, 263076, 99.645, 99.66, 99.635
05/05/2020, 99.635, 238642, 99.635, 99.65, 99.63
05/04/2020, 99.645, 196072, 99.64, 99.655, 99.63
05/01/2020, 99.63, 224529, 99.645, 99.655, 99.625
04/30/2020, 99.655, 274592, 99.66, 99.68, 99.635
04/29/2020, 99.715, 198666, 99.695, 99.725, 99.695
04/28/2020, 99.64, 302585, 99.615, 99.65, 99.61
04/27/2020, 99.605, 222704, 99.605, 99.63, 99.6
04/24/2020, 99.6, 336388, 99.555, 99.605, 99.54
04/23/2020, 99.555, 206903, 99.55, 99.565, 99.54
04/22/2020, 99.54, 218103, 99.525, 99.55, 99.51
04/21/2020, 99.635, 130317, 99.63, 99.64, 99.615
04/20/2020, 99.63, 136335, 99.655, 99.655, 99.62
04/17/2020, 99.655, 143058, 99.645, 99.66, 99.625
04/16/2020, 99.645, 216487, 99.665, 99.67, 99.635
04/15/2020, 99.665, 213842, 99.645, 99.675, 99.64
04/14/2020, 99.52, 267096, 99.485, 99.54, 99.475
04/13/2020, 99.48, 132691, 99.45, 99.49, 99.44
04/09/2020, 99.45, 546084, 99.365, 99.47, 99.345
04/08/2020, 99.37, 439081, 99.34, 99.37, 99.34
04/07/2020, 99.4, 357376, 99.445, 99.445, 99.375
04/06/2020, 99.445, 215405, 99.475, 99.48, 99.44
04/03/2020, 99.485, 259774, 99.515, 99.52, 99.465
04/02/2020, 99.51, 279643, 99.48, 99.52, 99.455
04/01/2020, 99.45, 258350, 99.48, 99.49, 99.44
03/31/2020, 99.475, 362302, 99.44, 99.49, 99.43
03/30/2020, 99.44, 302696, 99.405, 99.45, 99.38
03/27/2020, 99.38, 296008, 99.43, 99.445, 99.38
03/26/2020, 99.425, 327873, 99.415, 99.475, 99.385
03/25/2020, 99.415, 343832, 99.45, 99.455, 99.36
03/24/2020, 99.46, 251153, 99.495, 99.535, 99.445
03/23/2020, 99.495, 301323, 99.465, 99.51, 99.385
03/20/2020, 99.455, 473047, 99.325, 99.51, 99.305
03/19/2020, 99.35, 625976, 99.49, 99.52, 99.27
03/18/2020, 99.465, 534255, 99.52, 99.595, 99.46
03/17/2020, 99.53, 725641, 99.615, 99.66, 99.505
03/16/2020, 99.615, 800069, 99.66, 99.765, 99.55
03/13/2020, 99.5, 608430, 99.51, 99.525, 99.415
03/12/2020, 99.535, 813737, 99.57, 99.63, 99.48
03/11/2020, 99.575, 573718, 99.49, 99.62, 99.485
03/10/2020, 99.525, 497667, 99.575, 99.59, 99.48
03/09/2020, 99.555, 822159, 99.42, 99.585, 99.415
03/06/2020, 99.38, 1027277, 99.28, 99.495, 99.27
03/05/2020, 99.055, 674644, 99.015, 99.0975, 98.9975
03/04/2020, 99.015, 723180, 99.015, 99.075, 98.9725
03/03/2020, 99.215, 1415939, 99, 99.29, 98.99
03/02/2020, 99.07, 1265846, 99.045, 99.185, 98.97
02/28/2020, 98.965, 1308259, 98.815, 98.985, 98.805
02/27/2020, 98.485, 948343, 98.5075, 98.525, 98.4625
02/26/2020, 98.715, 711354, 98.69, 98.7, 98.685
02/25/2020, 98.66, 661857, 98.675, 98.68, 98.63
02/24/2020, 98.615, 604186, 98.625, 98.63, 98.61
02/21/2020, 98.365, 340805, 98.345, 98.37, 98.345
02/20/2020, 98.3475, 281404, 98.3325, 98.3525, 98.3275
02/19/2020, 98.3325, 314942, 98.345, 98.35, 98.33
02/18/2020, 98.3475, 327175, 98.3375, 98.35, 98.335
02/14/2020, 98.34, 181722, 98.34, 98.35, 98.34
02/13/2020, 98.345, 184591, 98.335, 98.35, 98.33
02/12/2020, 98.33, 191337, 98.345, 98.345, 98.33
02/11/2020, 98.34, 196704, 98.365, 98.365, 98.34
02/10/2020, 98.365, 261066, 98.345, 98.375, 98.34
02/07/2020, 98.345, 260925, 98.32, 98.345, 98.315
02/06/2020, 98.32, 145549, 98.315, 98.325, 98.31
02/05/2020, 98.32, 232196, 98.315, 98.33, 98.3
02/04/2020, 98.315, 235184, 98.335, 98.345, 98.31
02/03/2020, 98.34, 306481, 98.375, 98.38, 98.33
01/31/2020, 98.36, 414051, 98.3, 98.375, 98.3
01/30/2020, 98.315, 329971, 98.295, 98.33, 98.295
01/29/2020, 98.295, 288529, 98.295, 98.3, 98.27
01/28/2020, 98.295, 246525, 98.31, 98.31, 98.29
01/27/2020, 98.31, 315740, 98.29, 98.31, 98.285
01/24/2020, 98.29, 244039, 98.285, 98.29, 98.28
01/23/2020, 98.28, 285360, 98.27, 98.29, 98.27
01/22/2020, 98.265, 161484, 98.275, 98.275, 98.26
01/21/2020, 98.27, 183109, 98.26, 98.275, 98.255
01/17/2020, 98.26, 158268, 98.255, 98.265, 98.255
01/16/2020, 98.255, 138775, 98.26, 98.265, 98.25
01/15/2020, 98.26, 164661, 98.265, 98.265, 98.255
01/14/2020, 98.26, 253900, 98.265, 98.27, 98.25
01/13/2020, 98.265, 170106, 98.28, 98.28, 98.26
01/10/2020, 98.275, 182003, 98.28, 98.28, 98.27
01/09/2020, 98.275, 193909, 98.27, 98.28, 98.26
01/08/2020, 98.27, 372117, 98.27, 98.275, 98.27
01/07/2020, 98.28, 205777, 98.28, 98.29, 98.275
01/06/2020, 98.275, 184314, 98.285, 98.29, 98.27
01/03/2020, 98.35, 264742, 98.32, 98.37, 98.315
01/02/2020, 98.27, 158196, 98.265, 98.275, 98.255
12/31/2019, 98.265, 105486, 98.255, 98.27, 98.255
12/30/2019, 98.26, 156292, 98.25, 98.265, 98.245
12/27/2019, 97.725, N/A, 97.725, 97.725, 97.725
12/26/2019, 98.225, 23751, 98.225, 98.235, 98.225
12/24/2019, 98.225, 56177, 98.225, 98.23, 98.22
12/23/2019, 98.225, 156225, 98.23, 98.235, 98.22
12/20/2019, 98.235, 171439, 98.24, 98.245, 98.225
12/19/2019, 98.24, 218213, 98.25, 98.25, 98.23
12/18/2019, 98.25, 167374, 98.245, 98.255, 98.235
12/17/2019, 98.25, 196217, 98.25, 98.26, 98.245
12/16/2019, 98.25, 231292, 98.255, 98.27, 98.245
12/13/2019, 98.265, 436678, 98.245, 98.275, 98.235
12/12/2019, 98.25, 412578, 98.245, 98.26, 98.24
12/11/2019, 98.285, 222953, 98.285, 98.285, 98.28
12/10/2019, 98.28, 210271, 98.295, 98.3, 98.275
12/09/2019, 98.295, 155659, 98.29, 98.3, 98.285
12/06/2019, 98.29, 248669, 98.31, 98.315, 98.27
12/05/2019, 98.315, 225670, 98.31, 98.32, 98.295
12/04/2019, 98.3, 268243, 98.32, 98.33, 98.295
12/03/2019, 98.325, 300297, 98.285, 98.335, 98.265
12/02/2019, 98.275, 222554, 98.28, 98.29, 98.26
11/29/2019, 98.28, 132388, 98.275, 98.29, 98.265
11/27/2019, 98.0925, 207692, 98.095, 98.0975, 98.09
11/26/2019, 98.295, 147735, 98.285, 98.3, 98.275
11/25/2019, 98.28, 167606, 98.295, 98.3, 98.275
11/22/2019, 98.29, 236528, 98.315, 98.33, 98.29
11/21/2019, 98.32, 244120, 98.345, 98.37, 98.31
11/20/2019, 98.35, 286486, 98.335, 98.35, 98.325
11/19/2019, 98.33, 162301, 98.32, 98.335, 98.305
11/18/2019, 98.325, 161568, 98.305, 98.33, 98.29
11/15/2019, 98.31, 143319, 98.31, 98.31, 98.305
11/14/2019, 98.315, 214773, 98.295, 98.33, 98.29
11/13/2019, 98.3, 214728, 98.3, 98.3, 98.29
11/12/2019, 98.285, 181945, 98.27, 98.29, 98.26
11/11/2019, 98.27, 27641, 98.265, 98.29, 98.265
11/08/2019, 98.27, 197784, 98.28, 98.295, 98.26
11/07/2019, 98.275, 308754, 98.275, 98.285, 98.27
11/06/2019, 98.315, 178323, 98.32, 98.325, 98.31
11/05/2019, 98.295, 210254, 98.325, 98.33, 98.28
11/04/2019, 98.325, 174240, 98.35, 98.355, 98.315
11/01/2019, 98.345, 250158, 98.39, 98.39, 98.33
10/31/2019, 98.39, 326059, 98.325, 98.4, 98.3
10/30/2019, 98.31, 331216, 98.305, 98.345, 98.275
10/29/2019, 98.3, 187432, 98.305, 98.315, 98.285
10/28/2019, 98.085, 182741, 98.09, 98.09, 98.075
10/25/2019, 98.09, 243005, 98.09, 98.095, 98.09
10/24/2019, 98.105, 200017, 98.115, 98.12, 98.1
10/23/2019, 98.11, 183246, 98.125, 98.13, 98.105
10/22/2019, 98.12, 219790, 98.11, 98.125, 98.105
10/21/2019, 98.12, 155023, 98.13, 98.135, 98.11
10/18/2019, 98.13, 276142, 98.105, 98.14, 98.095
10/17/2019, 98.095, 403845, 98.12, 98.125, 98.075
10/16/2019, 98.115, 353464, 98.1, 98.125, 98.095
10/15/2019, 98.095, 311039, 98.11, 98.135, 98.085
10/14/2019, 98.11, 81693, 98.1, 98.135, 98.095
10/11/2019, 98.1, 620228, 98.135, 98.14, 98.065
10/10/2019, 98.14, 313980, 98.17, 98.205, 98.13
10/09/2019, 98.165, 353422, 98.17, 98.18, 98.16
10/08/2019, 98.175, 395471, 98.17, 98.185, 98.15
10/07/2019, 98.145, 209787, 98.145, 98.145, 98.135
10/04/2019, 98.17, 428461, 98.195, 98.195, 98.135
10/03/2019, 98.19, 458791, 98.13, 98.195, 98.115
10/02/2019, 98.135, 352075, 98.09, 98.145, 98.065
10/01/2019, 98.08, 364649, 98.04, 98.09, 98.005
09/30/2019, 98.04, 177609, 98.035, 98.04, 98.02
09/27/2019, 98.04, 216502, 98.015, 98.045, 98.005
09/26/2019, 98.02, 236950, 98.005, 98.035, 97.995
09/25/2019, 98.005, 320698, 98.035, 98.05, 98
09/24/2019, 98.045, 406019, 98.02, 98.06, 98
09/23/2019, 98.025, 266811, 98.005, 98.05, 97.995
09/20/2019, 98, 455942, 97.975, 98.015, 97.97
09/19/2019, 97.98, 457593, 97.95, 97.99, 97.94
09/18/2019, 97.965, 577605, 97.945, 97.96, 97.945
09/17/2019, 97.97, 577032, 97.945, 97.985, 97.925
09/16/2019, 97.955, 368642, 97.96, 97.965, 97.945
09/13/2019, 97.945, 420737, 98.01, 98.015, 97.935
09/12/2019, 98.01, 488394, 98.055, 98.085, 98.01
09/11/2019, 98.05, 315505, 98.045, 98.065, 98.035
09/10/2019, 98.055, 315534, 98.085, 98.095, 98.035
09/09/2019, 98.095, 256887, 98.13, 98.135, 98.085
09/06/2019, 98.12, 381346, 98.125, 98.14, 98.08
09/05/2019, 98.125, 414918, 98.2, 98.205, 98.085
09/04/2019, 98.205, 268225, 98.195, 98.205, 98.165
09/03/2019, 98.175, 374847, 98.155, 98.2, 98.12
08/30/2019, 98.135, 230508, 98.14, 98.14, 98.13
08/29/2019, 98.13, 317199, 98.175, 98.185, 98.125
08/28/2019, 98.17, 289161, 98.17, 98.2, 98.165
08/27/2019, 98.175, 323693, 98.17, 98.195, 98.14
08/26/2019, 98.175, 343350, 98.25, 98.29, 98.17
08/23/2019, 98.22, 458194, 98.125, 98.225, 98.1
08/22/2019, 98.135, 327063, 98.175, 98.2, 98.12
08/21/2019, 98.18, 320310, 98.23, 98.23, 98.17
08/20/2019, 98.23, 251885, 98.195, 98.24, 98.195
08/19/2019, 98.205, 290297, 98.25, 98.255, 98.19
08/16/2019, 98.265, 273180, 98.26, 98.265, 98.215
08/15/2019, 98.26, 499435, 98.195, 98.29, 98.18
08/14/2019, 98.195, 519381, 98.11, 98.24, 98.11
08/13/2019, 98.12, 424485, 98.2, 98.21, 98.11
08/12/2019, 98.2, 262142, 98.15, 98.205, 98.145
08/09/2019, 98.16, 259543, 98.185, 98.22, 98.135
08/08/2019, 98.185, 314560, 98.21, 98.225, 98.165
08/07/2019, 98.24, 626180, 98.185, 98.32, 98.18
08/06/2019, 98.17, 387959, 98.23, 98.27, 98.16
08/05/2019, 98.215, 683206, 98.06, 98.225, 98.055
08/02/2019, 98.045, 547350, 98.025, 98.07, 98
08/01/2019, 98.025, 861458, 97.875, 98.095, 97.845
07/31/2019, 97.855, 664174, 97.92, 97.955, 97.79
07/30/2019, 97.915, 244201, 97.925, 97.935, 97.905
07/29/2019, 97.925, 192994, 97.91, 97.935, 97.905
07/26/2019, 97.905, 255968, 97.92, 97.935, 97.9
07/25/2019, 97.935, 393325, 97.965, 97.975, 97.9
07/24/2019, 97.96, 169851, 97.955, 97.98, 97.955
07/23/2019, 97.96, 275489, 97.975, 97.975, 97.95
07/22/2019, 97.98, 228327, 97.985, 97.99, 97.965
07/19/2019, 97.99, 359025, 98.06, 98.07, 97.965
07/18/2019, 98.045, 430857, 98.01, 98.075, 97.97
07/17/2019, 97.985, 406677, 97.995, 98.015, 97.96
07/16/2019, 97.99, 293464, 98.01, 98.015, 97.975
07/15/2019, 98.01, 149571, 98.005, 98.015, 97.995
07/12/2019, 98.01, 233247, 97.99, 98.01, 97.975
07/11/2019, 97.99, 355946, 98.01, 98.045, 97.98
07/10/2019, 98.015, 482434, 97.935, 98.04, 97.915
07/09/2019, 97.94, 213811, 97.955, 97.965, 97.925
07/08/2019, 97.96, 277880, 97.945, 97.99, 97.945
07/05/2019, 97.945, 460386, 98.06, 98.07, 97.925
07/03/2019, 98.055, 126, 98.065, 98.065, 98.06
07/02/2019, 98.055, 274926, 98.025, 98.075, 98.025
07/01/2019, 98.025, 372034, 98.05, 98.075, 98.015
06/28/2019, 98.09, 257068, 98.1, 98.105, 98.075
06/27/2019, 98.105, 237807, 98.085, 98.11, 98.05
06/26/2019, 98.09, 269391, 98.155, 98.16, 98.08
06/25/2019, 98.16, 351870, 98.165, 98.195, 98.125
06/24/2019, 98.16, 185668, 98.12, 98.175, 98.115
06/21/2019, 98.115, 370774, 98.115, 98.13, 98.08
06/20/2019, 98.155, 685373, 98.15, 98.205, 98.09
06/19/2019, 98.12, 636674, 97.99, 98.155, 97.96
06/18/2019, 98, 586574, 98.01, 98.07, 97.965
06/17/2019, 98.01, 316776, 98.06, 98.06, 98
06/14/2019, 98.055, 532096, 98.07, 98.115, 98.02
06/13/2019, 98.07, 349393, 97.995, 98.085, 97.985
06/12/2019, 97.99, 353031, 97.94, 98.015, 97.94
06/11/2019, 97.845, 330307, 97.87, 97.875, 97.83
06/10/2019, 97.875, 278882, 97.865, 97.9, 97.85
06/07/2019, 97.92, 534831, 97.885, 97.96, 97.865
06/06/2019, 98.02, 386273, 98.045, 98.08, 97.995
06/05/2019, 98.055, 591610, 98.005, 98.135, 97.995
06/04/2019, 98.025, 641801, 98.055, 98.08, 97.95
06/03/2019, 98.04, 932559, 97.915, 98.085, 97.91
05/31/2019, 97.905, 773534, 97.78, 97.93, 97.775
05/30/2019, 97.765, 343885, 97.735, 97.78, 97.715
05/29/2019, 97.76, 394012, 97.735, 97.79, 97.73
05/28/2019, 97.725, 285871, 97.705, 97.735, 97.675
05/24/2019, 97.69, 250238, 97.71, 97.715, 97.685
05/23/2019, 97.725, 594844, 97.63, 97.73, 97.625
05/22/2019, 97.62, 295668, 97.605, 97.635, 97.605
05/21/2019, 97.605, 378135, 97.64, 97.64, 97.6
05/20/2019, 97.635, 246384, 97.66, 97.665, 97.63
05/17/2019, 97.65, 357985, 97.66, 97.69, 97.635
05/16/2019, 97.645, 338646, 97.685, 97.695, 97.635
05/15/2019, 97.68, 523216, 97.65, 97.71, 97.64
05/14/2019, 97.65, 414890, 97.665, 97.685, 97.64
05/13/2019, 97.655, 524011, 97.59, 97.675, 97.585
05/10/2019, 97.585, 415315, 97.575, 97.605, 97.55
05/09/2019, 97.565, 404751, 97.54, 97.595, 97.54
05/08/2019, 97.54, 327729, 97.545, 97.57, 97.53
05/07/2019, 97.55, 308175, 97.54, 97.555, 97.515
05/06/2019, 97.53, 264575, 97.52, 97.575, 97.515
05/03/2019, 97.495, 365066, 97.485, 97.515, 97.46
05/02/2019, 97.48, 349266, 97.505, 97.515, 97.48
05/01/2019, 97.52, 581212, 97.56, 97.62, 97.505
04/30/2019, 97.56, 263297, 97.545, 97.565, 97.525
04/29/2019, 97.545, 241265, 97.55, 97.555, 97.53
04/26/2019, 97.55, 316560, 97.51, 97.565, 97.495
04/25/2019, 97.51, 243022, 97.535, 97.54, 97.505
04/24/2019, 97.535, 259874, 97.495, 97.545, 97.49
04/23/2019, 97.495, 222177, 97.475, 97.505, 97.47
04/22/2019, 97.48, 164851, 97.46, 97.48, 97.455
04/18/2019, 97.46, 229139, 97.45, 97.48, 97.445
04/17/2019, 97.445, 205684, 97.44, 97.455, 97.425
04/16/2019, 97.44, 309952, 97.45, 97.455, 97.435
04/15/2019, 97.455, 367938, 97.455, 97.46, 97.43
04/12/2019, 97.455, 381061, 97.495, 97.495, 97.445
04/11/2019, 97.495, 228984, 97.525, 97.525, 97.485
04/10/2019, 97.52, 321227, 97.505, 97.535, 97.505
